Letiziano,La penna,LANLEI09Y39Q131X,Meduno,Via Mizzeri 5
Cleofino,Menzio,MEECLF70C18P244R,Tricesimo,Via Nazionale 34
Letanzio,Nitride,NIILEN42W22Y394O,Latisana,Vicolo Del coregolo 0
Oppilio,Pendinelli,PELOPP58Y22A143Q,Palmanova,Via Milano 7
Esdra,Kupczak,KUAESA81D12V273L,Pordenone,Via Giambellino 9
Israele,Stocchetti,STTISR29G18H921W,Cividale del friuli,Via Divisione julia 53
Filippi,Sherifaj,SHFFIL46O37K757T,Fontanafredda,Via Rivata 50
Nani,Morales cordova,MOONAN02C26L924P,Tricesimo,Via Primo maggio 11
Ottobello,Castelluccio,CALOTB12W17M559L,Brugnera,Via Iâ° maggio 1
Amodio,Callachand,CAAAMM88F07B015W,Cassacco,Viale Pontebbana 78
Rindo,Frisullo,FRORID03M15U191P,Palmanova,Via Arturo malignani 7
Madio,Mena,MEAMAI93C07C956C,Gonars,Via Paradiso 13
Nazaro,Bucato,BUCNAA22M02G191G,Casarsa della delizia,Viale Venezia 75
Defendi,Gismondi,GIIDEE75T29F760Q,Medea,Via Roma 20
Fiume,Soldi,SOIFIM86G38H383M,Ragogna,Via Ca' buttazzoni 30
Ederino,Maisto,MATEDN20Y00C594Q,Remanzacco,Via L. miani 101
Adamo,Boatti,BOTADO75X23G716S,Lignano sabbiadoro,Via Arco dell'erica 13
Gervaso,Rizzello,RIZGEE79Y04Q953B,Tavagnacco,Via Po 4
Oscher,Briamo,BRIOSR01L24P603I,Latisana,Via Rodolfo rossetti 31
Orvieto,Quattrocchi,QUOORO45T16Z996V,Gradisca d'isonzo,Via Dalla chiesa c. a. 21
Aureo,Mazzarelli,MAEAUO50Q18W008P,Spilimbergo,Via Delle betulle 12
Palmazio,Ricchiuti,RIIPAA70E10X435E,Muzzana del turgnano,Via Maggiore 22
Ervino,Campolieti,CAIERV12Y00Y706A,Moruzzo,Via Lavia 48
Oderico,De sicot,DECODI45D38O621J,Pordenone,Via Della boschetta 1
Clelio,Minerva,MIVCLI32K03P486X,Duino-aurisina,Frazione Visogliano 9
Adeo,Rosati,ROTADD48C05J159X,Gemona del friuli,Via Brondani 78
Poerio,Meo,MEOPOO32J13Y559T,Lignano sabbiadoro,Via Carinzia 1
Albertino,Gianfrate,GINALL51X03W435M,Cervignano del friuli,Via San francesco d'assisi 2
Ildegondo,Bortune,BORILD01I35Z946V,Polcenigo,Via Sottocolle 1
Oronzino,Creti',CREORN11F30H102U,Palmanova,Contrada Garzoni 8
Pietropaolo,Pico,PIOPIL34C03M660F,Tavagnacco,Via C. battisti 2
Novarino,Es-sbihi,ESSNOA67A35H961F,San dorligo della valle - dolina,Frazione Saqnt'antonio in bosco 166
Gasparre,Prisciano,PRRGAA51K19G670Z,Pavia di udine,Via Delle industrie 9
Mimmino,Tomino,TONMIN72D38J175Z,San giorgio della richinvelda,Via Luchino luchini 6
Ropeo,Sparviero,SPIROP92I17X070I,Gradisca d'isonzo,Via Donizetti g. 3
Galdino,Astoricchio,ASCGAA04W07N833D,Tricesimo,Via Cividale 192
Olis,Leccisi,LECOLI43J15C160Z,Pontebba,Piazza Dante 18
Giunio,Bisanti,BITGIN95W25S804H,Reana del rojale,Via Dei mins 1
Odillo,Sauro,SARODI31O36B055Y,Lignano sabbiadoro,Via Monte sabotino 8
Oser,Pantalone,PAAOSE42I35F909H,Pozzuolo del friuli,Piazza Julia 47
Achilla,Caselli,CALACA69U04U601P,Travesio,Via Stazione 6
Saro,Dell'atti,DEASAO51J11I689F,Cividale del friuli,Piazza San giorgio 5
Rade,Avallone,AVNRAE50O26K491N,Fontanafredda,Via Custoza 14
Relino,Shahin,SHAREE16S04X237U,Cividale del friuli,Strada Mezzana 42
Olemo,Sabbetta,SAEOLE22Y12G192D,Lignano sabbiadoro,Via Tolmezzo 4
Callisto,Torrente,TORCAL65Q31U543Y,Aquileia,Vicolo Giacomo matteotti 5
Giorgio,Sancesario,SARGII45I14W198U,San giorgio di nogaro,Via Marittima 6
Gabriele,Borghesi,BORGAL59G14U524D,San daniele del friuli,Via P. amalteo 14
Alfredino,Traficante,TRCALF91P32E048U,Fiumicello,Via Isonzo 39
Renzino,Astro,ASRREE55D29A277X,Tricesimo,Vicolo Tullio 30
Mondo,Sakari,SARMON46H34Z800V,Visco,Via Piave 34
Leoluca,Galeoto,GATLEA04X38I456F,Tavagnacco,Via E. de amicis 7
Fidenzo,Salamanca,SAMFIN19P11U407V,Spilimbergo,Via 4 novembre 8
Ramusino,Giancane,GIIRAU04Y06D022X,Reana del rojale,Via Del santuario 18
Mannino,Di felice,DIIMAN75I27B649M,Lignano sabbiadoro,Via Tarvisio 21
Divino,Bongiorno,BOODIN58D38Y929S,Pordenone,Viale L. zanussi 3
Restituto,Di falco,DIOREU99A08Q159T,Marano lagunare,Piazza Frangipane 8
Muziano,Bautista,BASMUZ91S36J711X,Tarcento,Via U.giavitto 51
Giovannico,Betocchi,BETGIN74F16O896N,Azzano decimo,Via Comugne di sopra 27
Lenio,Adamo,ADALEN58B13P917A,Romans d'isonzo,Via Cividale 5
Gemignano,Ferente,FENGEN03Z05T790S,San giovanni al natisone,Via G. b. donato 1
Igeo,Casaluci,CASIGE76W07S250S,Fontanafredda,Via G. puccini 118
Omerino,Soldi,SODOMO40P05U399E,Casarsa della delizia,Via Turridetta 15
Lepanto,Amador baez,AMELET20S34X126Z,Frisanco,Via Armenterezza 17
Cornelio,Manualdi,MANCOR35Z18X622J,Porpetto,Via Udine 13
Pirro,Prastaro,PRRPIO75B34X637J,Fontanafredda,Via G. mazzini 1
Meuccio,La tegola,LAOMEI14X07F326F,Tricesimo,Via Della ferrovia 27
Cosimino,Fioretto,FIICON41B12Z182F,Travesio,Via Molevana 43
Guidobaldo,Fraschetta,FRTGUB71E07A977I,Aviano,Via Divisione julia 18
Ansovino,Sanguedolce,SAAANN51P19P435I,Pasiano di pordenone,Via Codope 64
Orante,Abruzzo,ABZORR20V26Y354W,Teor,Via Ariis 37
Nello,Siciliano,SINNEO99W03D472Q,Remanzacco,Vicolo Della canonica 9
Gigi,Malorgio,MAGGII31H06A741H,Azzano decimo,Via Dello sport 2
Malio,Carichino,CAOMAO84N26R556Y,Cividale del friuli,Viale Trieste 63
Brandino,Ciorciari,CIOBRR79U01U855K,Pordenone,Via A. amman 4
Gottardino,Rasile,RAEGOO24P34L966P,Medea,Via Zorutti 21
Ageo,Gassi,GASAGE29J02W996K,Lignano sabbiadoro,Via Cividale 32
Aureliano,Mea,MEEAUR16D19K549V,Farra d'isonzo,Via Giuseppe verdi 97
Gianluigi,Bugalia,BUGGII30Y05K849N,Pradamano,Via Nazionale 0
Fois,Serrano,SERFOS25E26Y407H,Pavia di udine,Via Ss. trinita' 20
Eufrasio,Stoppa,STOEUO72U39M045K,Latisana,Via Lignano sabbiadoro 0
Ovelio,Chandrarajah,CHHOVE95D38O142A,San quirino,Via Roiata 36
Diotaiuti,Abdelhamid serra,ABRDII65Y37O247E,Maniago,Vicolo Frisanco 4
Giosaffatte,Felicella,FECGIA88S22F151P,Cordenons,Via V. bellini 6
Florino,Galuppo,GAPFLO81D26I435T,Lignano sabbiadoro,Villaggio Europa 22
Geppino,Sirsi,SIIGEP69J33I372H,Coseano,Via Codroipo 189
Pepino,Ejupi,EJJPEN57Z38T781A,Campoformido,Via Undici febbraio 107
Lelmo,Lofino,LOILEL06Q35T863N,Romans d'isonzo,Via Gorizia 3
Sigifredo,De bonis,DENSII48M28T414Z,Cervignano del friuli,Via San marco 55
Oldo,Bandiera,BANOLD22D21H181V,Muggia,Via Della raffineria 13
Faustus,Trande,TRAFAS85U06I928I,Cervignano del friuli,Via Dei platani 15
Adalgisio,Li,LIIADA89E07H612K,Frisanco,Via Piel 11
Siviglio,Ponce vivancos,POVSIV42T29X060Y,Marano lagunare,Via Foscolo ugo 4
Cirio,Palmiotta,PAACII10V04H467J,Tramonti di sopra,Villaggio Sei maggio 32
Aniello,Dall'acqua,DAUANL72Q09Z460I,San giovanni al natisone,Via Roma 6
Riniero,Reyes,RESRIO44L07W810F,Lignano sabbiadoro,Via Gemona 8
Lorenzino,Passabi',PAALON54B30A826Z,Cividale del friuli,Viale Trieste 109
Bortolomeo,Hammad,HAABOO98C01F594J,Frisanco,Borgo Valdestali 3
Enedino,De simone,DEEENO85J22H715U,Tavagnacco,Via San paolo 24
Euclide,Villanova,VILEUU30A20A472D,Buja,Via Arrio 56
Maido,Lettieri,LETMAD57S28P468A,Moruzzo,Via Del castello 19
Rovido,Danieli,DANROD26W27J011E,Pasiano di pordenone,Via Roma 3
Avventino,Citti,CITAVI10B32H235G,Pavia di udine,Via Aldo moro 4
Cesario,Palladino,PAACES03F36S812D,Cividale del friuli,Via Divisione julia 33
Doroteo,Calusaru,CASDOT70P39W355B,Palazzolo dello stella,Via Lamarutto 5
Navarino,Samb,SAMNAA64T32K975J,Corno di rosazzo,Via Pio paschini 11
Otteo,Paladini,PAIOTE84U09X590X,Cervignano del friuli,Via Gian battista tiepolo 4
Piergiovanni,Caldoro,CARPIO73F26F894I,Arzene,Via Delle rose 10
Emirio,Andretta,ANAEMI92F16W768O,Pordenone,Via Mazzini 47
Alonzo,Beccaria,BECALO20J00N772C,Reana del rojale,Via Roma 48
Laro,Malavenda,MANLAO32W05F487J,Duino-aurisina,Frazione S.pelagio 55
Marcello,Colangelo,COOMAC84I29K342U,Morsano al tagliamento,Via Roma 38
Gianrico,Cudazzo,CUZGIR85M22J275Z,Pinzano al tagliamento,Viale Vittorio veneto 33
Provvidenzio,De rubertis,DE PRO65P38W190S,Ronchis,Corso San valentino 12
Misiano,Bonavoglia,BOIMII10Y35X373E,Cividale del friuli,Via Trento 1
Federigo,Luongo,LUUFEI04B16F726E,Cividale del friuli,Via Premariacco 88
Irnerio,Serrati,SEAIRR74G21C124O,Roveredo in piano,Via J.f. kennedy 1
Frediano,Bernard,BENFRR94I32Y715H,Remanzacco,Via Santo stefano 5
Ponziano,Cerekja,CERPOI93N35C047S,Pradamano,Via Elena bellavitis 10
Ellero,Oteyza rubido,OTUELL60W36D030H,Pordenone,Viale F. martelli 23
Drusiano,De paola,DEEDRR10T38M409O,Cervignano del friuli,Via Martiri per la liberta' 20
Eumene,Dzemaili,DZZEUU19V32V857W,Cividale del friuli,Via Della chiesa 23
Ercole,Zacheo,ZAOERC27E33Z816O,Cordovado,Vicolo Rojale 2
Azeglio,Manti,MAAAZG15R36J171W,Muggia,Via Colarich 97
Marinello,Grippa,GRIMAN71A39D844I,Meduno,Vicolo Bearzotti 4
Orsini,Chanthiramohan,CHNORI49P25N148K,Cordenons,Via Monte raut 4
Feliziano,Naval,NAAFEE08W20V187F,Pordenone,Via Asolo 6
Aussenzio,Corbisiero,CORAUE51B29N609O,Lignano sabbiadoro,Via Treviso 3
Giangiorgio,Deli,DEEGIO70N39O516L,Pordenone,Via Piave 43
Risorto,Lasorsa,LAARII14Z24Y183S,Remanzacco,Via Della chiesa 2
Masaniello,Mane,MAEMAL60C05K892L,Cordenons,Via Pasch 77
Arseno,Lanzone,LANARS72J00C222M,Cividale del friuli,Via Michele leicht 6
Ancomarzio,Vicentelli,VITANA07Y15A761B,Aquileia,Vicolo Graziadio i.ascoli 6
Creonte,Pulli,PULCRE97C22R367E,Maniago,Via Cesiol nuovo 20
Lucano,Melica,MEALUC62H19Q154D,Remanzacco,Case Del malina 6
Roselino,Pulimeno,PUEROE86D31S513U,Spilimbergo,Via Della concordia 2
Dalciso,Fragassi,FRADAA43O34E042I,Sgonico,Frazione Borgo grotta gigante/briå ãˆiki 42
Giliberto,Codazzo,COZGIL69R25M788D,Latisana,Via Botticelli 24
Isotto,Geronimo,GEOISO15S10X774O,San daniele del friuli,Via Trento trieste 33
Levino,Ventrella,VELLEI45E26L376Y,Azzano decimo,Via Comugne di sotto 35
Carminio,D'agosta,D  CAA69Q28S786R,San giovanni al natisone,Via C. percoto 8
Ideale,Brotto,BROIDA47T35Y785Q,Pordenone,Via Carnaro 1
Gaetanino,Linciano,LICGAA15F10I016S,Pinzano al tagliamento,Via Xx settembre 129
Andreolo,Indellicati,INTANN25R37F035C,Meduno,Via Spilimbergo 2
Ninfo,Gargano,GANNIN40J15E750J,Cividale del friuli,Stretta San valentino 70
Mariso,Iordache,IOAMAS99R08D219U,Buja,Via Santo stefano 102
Aureo,Cofano,CONAUR16B17F932N,Roveredo in piano,Localita  Tornelli 82
Firmino,Carini,CAIFII01F34Z219K,Pordenone,Via Xv divisione osoppo 14
Montello,Hitaj,HIAMOO02L21F426Z,Porcia,Via Petrarca f. 5
Angiolo,Valentino,VATANL54S14D977O,Visco,Via Dei campi 34
Eramo,Ria de meis,RIEERA39M22G833P,Carlino,Strada Del molino 9
Michelangiolo,Nunzella,NUEMII50W14B716J,Castelnovo del friuli,Localita  Oltrerugo 132
Noradino,Nicolae,NIENOR27M26K529S,Fontanafredda,Via Cavour 17
Rimes,Fazzio,FAIRIE15M10O321D,Cividale del friuli,Viale Liberta' 107
Orneo,Bardi,BAAORE84H20D016N,Remanzacco,Via Della stazione 1
Leoncino,Cavaliere de raho,CAVLEI55Z34R549S,Tavagnacco,Via Centrale 81
Sabino,Mazzeo,MAZSAN53E31S524C,Pordenone,Via Chioggia 18
Saulo,Pasqua,PAUSAA67P08P039M,Tavagnacco,Via Xxiv maggio 83
Giandomenico,Di vito,DIOGII15H34A507J,Palazzolo dello stella,Via Nazionale 47
Obed,Marchese,MASOBE38Q00K760K,Latisana,Via Diciannove maggio 44 14
Ortenzio,Tomeo,TOOORR45P21E510H,Cordovado,Via Ligugnana 5
Ademo,Foresta,FOOADM73T21K578Y,Budoia,Via Tarabin 37
Fanino,D'ambrogio,D OFAO27A05S457S,Brugnera,Via Carriade 34
Aronne,Favaro,FAVARN02H32U964P,Polcenigo,Via Sottomonte 23
Loro,Masino,MAALOR89U38Q006X,Buttrio,Via Roncuz 22
Ardovino,Cirfiera,CIIARO62C23L133E,Buja,Piazzetta Ganzitti 2
Assuntino,Mengoni,MEGASO89T03W918R,Buja,Salita Colle baldo 4
Fedro,Maskaj,MAAFEE32N06R201N,Aviano,Via Giusto gervasutti 6
Sigisfredo,Logeswaran,LOESID27R13H457M,San dorligo della valle - dolina,Frazione Dolina 503
Odorisio,Fiola,FIAODD61G00J435H,Pordenone,Via Brugnera 23
Medardo,Minelli,MINMEE43C24P348K,Remanzacco,Via Plcereani pre checo 33
Caro,Picci,PICCAA44L00Z239O,Spilimbergo,Via Umberto i 36
Angiolino,Cipolla,CIIANI19Q33H608H,Arzene,Via Dei tulipani 7
Giuseppino,Bacile di castiglione,BAEGIN74L36S803P,Gemona del friuli,Via Loreto 22
Alviso,Katan,KANALI90V16X045Q,Aviano,Via Montello 66
Emiddio,Consales,COSEMI38P16D808C,San dorligo della valle - dolina,Frazione Bagnoli della rosandra 19
Menio,Vasile,VALMEO17Y32F042F,Gemona del friuli,Via Ortaccio 16
Raimondo,Vergara,VEERAD22H02A479V,Pontebba,Piazza Dante 20
Armido,Nuri,NURARM40F09G450E,San giorgio della richinvelda,Via Selva di sotto 16
Buono,Di noia,DIABUN14L12H812E,Sesto al reghena,Via I.nievo 42
Custodio,Valerini,VAICUI37I10T153Y,Spilimbergo,Via Giulia 25
Noè,Okaz,OKZNOÈ85F31J019U,Gemona del friuli,Via Tarcento 13
Rosualdo,Parasido,PAIROO84N14L946I,Pagnacco,Via Pazzan 45
Prosperino,Galasso,GAAPRI70M28J769Z,Majano,Via Zumino 6
Fornaretto,Misawa,MIAFOO96P36U686P,Martignacco,Via Plaino 46
Mario,Muci,MUCMAO57Z10K537Y,Pordenone,Corso Vittorio emanuele ii 27
Odillo,Carati,CAAODD24Z07G322F,Aviano,Via Montello 56
Arietto,De notariis,DETART27F11W396N,Pordenone,Via Rive fontane 17
Esopo,De leonardis,DERESO68T08C871V,Lignano sabbiadoro,Via Dei pini 7
Aureliano,Incoronato,INNAUR07W03E627K,Marano lagunare,Via Garibaldi giuseppe 4
Roaldo,Chiga,CHAROO46S11I325K,Cividale del friuli,Via Elio morpurgo 5
Rachelino,Prencipe,PRRRAC02Y18O813E,San daniele del friuli,Via Fratelli pischiutta 44
Josto,Velino,VENJOO06N29U051T,Aviano,Via Ciro di pers 3
Gorello,Cordeiro costa,COOGOO27D31M822E,Porpetto,Via Giovanni xxiii 3
Delciso,Pollich,POIDEC27P16Y342P,Azzano decimo,Viale Xxv aprile 58
Genovino,Di tondo,DITGEO78Z09Z924E,Brugnera,Via Fossadelle 14
Ferro,Bracciale,BRCFEE04Q28W938Z,Medea,Via Xxiv maggio 54
Eudilio,Caccetta,CATEUI33N22K718C,Remanzacco,Via Fruch enrico 5
Eliano,Mastore,MAEELA89M20V304G,Gonars,Via San martino 10
Ornelio,Candelieri,CAAORO07C20O620N,Montereale valcellina,Via Mascagni 13
Prezioso,Gazzabin,GAIPRS78K16V579V,Cervignano del friuli,Via Goffredo mameli 3
Geri,Pecoraro,PEAGER63H11N682Z,Artegna,Via San leonardo 40
Ascenso,Pireno,PIEASS69K19C466L,Pinzano al tagliamento,Via Xx settembre 65
Rosauro,Minutoli,MINROA44T00H242Z,Bagnaria arsa,Via Della villa 24
Druso,Dinu,DINDRR22F21N525L,Cividale del friuli,Via Della chiesa 2
Epimaco,Cacudi,CACEPO91Q20P830J,Premariacco,Via Mercato vecchio 10
Orise,Sampieri,SAPORR80Y20S982D,Gemona del friuli,Via Croce del papa 34
Sempronio,Nobile,NOLSEM51H15R913A,Cividale del friuli,Strada Di zugliano 42
Anania,Messito,MEIANA50M37I290V,Pordenone,Via Cappuccini 52
Giacomino,Carcagni,CAGGIC87T32E929N,Sequals,Via Torrente meduna 15
Robaldo,Busiello,BUSROL35Q30E351K,San giovanni al natisone,Via U. pellis 6
Basile,Ferreira,FEABAL49I00Z401E,San dorligo della valle - dolina,Frazione Mattonaia 465
Nabucco,Carignani,CAANAA37R07K369L,Polcenigo,Via Coltura 27
Gionnino,Zuccaro,ZUAGII52L38N542H,Spilimbergo,Via Monte santo 3
Ricciardo,Solombrino,SOIRIC33A06Q893R,Latisana,Via Braccio di volta 19
Fedio,Tortora d'amato,TOOFEE67Q26Z316W,Cordovado,Piazza Cecchini 21
Arcangiolo,Guzzi,GUUARN85O27Q830U,San daniele del friuli,Via Isonzo 6
Altieri,Naccarato,NACALT31C23H714F,Fanna,Via Montelieto 42
Adalgerio,Chandra,CHAADG75A19F899X,Latisana,Via Monte san michele 0
Fidelfranco,Galiulo,GAUFIE13T00B228H,Cividale del friuli,Via Fornalis 90
Crescenzo,Sciurti,SCTCRE56G31L689W,Latisana,Via Precenicco 0
Armistizio,Manzo,MAAARO91D26C137M,Latisana,Via Generale radaelli 25
Masiero,Ferri,FERMAA65Z27S601B,Tricesimo,Via Pozzuolo 37
Augustale,Antonica,ANIAUT05A00Z726O,Remanzacco,Via L. miani 15
Dorindo,Catenazzo,CATDOO70J11V263S,Lignano sabbiadoro,Via Garibaldi 12
Giovandamiano,Falcone,FAOGII05J28B753B,Buja,Via Arrio 13
Derio,Drexler,DRLDEO88Q17C392D,Romans d'isonzo,Via Gorizia 8
Biase,Tredici,TRIBIA01M30J862N,Tricesimo,Via Fella 49
Esmeraldo,Rubjeka,RUKESE47J12I031D,Cividale del friuli,Via Roncuz 43
Comunardo,Grassi,GRSCOR59V32G842V,Marano lagunare,Piazza De asarta 1
Eulogio,De matteis,DETEUL26I07D422L,Spilimbergo,Via Della fattoria 2
Reparato,Ostuni,OSTREE93Y11W834X,Muggia,Via Di s. barbara 31
Caruso,De blasio,DEECAU11R06U422U,Tramonti di sotto,Via A.manzoni 22
Fiume,Bifulco,BIIFII03U13Z146X,Chions,Via Nervesa 15
Micuccio,Mossuto,MOSMIC10N35U315J,Frisanco,Borgo Plan delle merie 63
Giraldo,Caiuli,CALGIL60O18W094Q,Lignano sabbiadoro,Via Pineda 65
Alferio,Giacco,GICALF01R24B745P,Aviano,Via Stella alpina 7
Oreno,Bouadra,BOOORN65Z14C143E,Tramonti di sotto,Via Primo maggio 36
Frangiotto,Mandorino,MAOFRT83K12J537F,Sesto al reghena,Via Cordovado 34
Mentorino,Rotella,ROTMET41C20I660A,Gonars,Via Dante 30
Amerino,Alessio,ALIAMI03B00W404U,San dorligo della valle - dolina,Frazione Puglie 155
Aldegardo,Verma,VEMALA77J29R971G,Pordenone,Via Mazzini 8
Cosmano,Maiorano,MAACOO51G16M966G,Cordenons,Via Montello 21
Ionio,Del grosso,DEGIOO15U24V867T,Cordenons,Via Arbisuolis 4
Ginio,Spezzano,SPPGIO79T25V024K,Remanzacco,Via Molino di sotto 79
Bertillo,Nieddu,NIUBET65P27O013L,Frisanco,Borgo Fornasatte 44
Olvidio,Contemoro,COOOLV87W27B156L,Reana del rojale,Via Battiferro 54
Elfino,Salvarosa,SAVELL73O36M426C,San giorgio della richinvelda,Via Maniago 26
Ivanio,Albanese,ALBIVV87Q20H961G,Azzano decimo,Viale Rimembranze 75
Ivio,De maglio,DEEIVV70T22K786U,Tricesimo,Via Raffaello sanzio 10
Argimiro,Di donna,DIOARM06U15N304S,Palmanova,Via Pisani 13
Decimo,Fabbrizio,FABDEI31I16I062R,Palmanova,Via Renier 2
Mattio,Acampora,ACAMAA37E27L660X,Fontanafredda,Via G. pascoli 17
Robustino,Cavallo,CAOROO79Y02S147C,Pordenone,Via Generale a. cantore 11
Aligio,Qiu,QIUALL18O21Y050R,Gonars,Via Liberazione 1
Giovamaria,Biasini,BIIGIV69O30B590D,Fontanafredda,Via G. puccini 88
Adilio,Algieri,ALLADI63F21E330K,San martino al tagliamento,Via Principale 38
Cristian,Popolizio,POOCRI09S02Q541J,Marano lagunare,Via Del libeccio 9
Gianmarco,Grossi,GRSGIR16F16Y533O,Cividale del friuli,Via Silvio pellico 10
Risieri,Ogayon,OGYRIE71U23F637I,Azzano decimo,Piazza Liberta` 37
Ireo,Imparato,IMRIRO37Y12K841P,Montereale valcellina,Via Circonvallazione 20
Mildo,Daggiano,DAGMID55C27T696Y,Tavagnacco,Via G. mazzini 3
Iseo,Da silva,DAAISE37X02T758A,Muggia,Darsella Di chiampore 3
Nemesio,Decataldo,DEENEM12K07A550V,Chions,Via Don sturzo 5
Falaride,Colica,COAFAE19T31V419N,Fontanafredda,Via Iv novembre 7
Fiorinto,De pascali,DEPFII19L16R021B,Lignano sabbiadoro,Via Tridentina 12
Miro,Anastasio,ANAMIR11Z13D813Q,Roveredo in piano,Via Martin luther king 11
Orlindo,Dibra,DIRORD37P25R564N,Moruzzo,Via S.ippolito 2
Esposito,Dell'anna,DE ESO01Q38I265J,Tavagnacco,Via Bassano del grappa 5
Fiore,Aprile,APEFIE50Y00E575I,Montereale valcellina,Via Roma 64
Pergentino,Dantes,DAEPEI14M34U215A,Buja,Via Clapate 2
Isonzo,Montedoro,MOTISO57Q06E501W,Campoformido,Via Stretta 30
Risoluto,De bernart,DETRIO18C16A231H,Teor,Casali Dose 2
Armerino,De nitto,DEEARR55P37L799D,Cividale del friuli,Viale Foramitti 64
Effrem,Russiello,RUOEFR00E37G078D,Cividale del friuli,Viale Del lavoro 7
Epaminonda,Cavazzoni,CAZEPI10X38M600M,Martignacco,Via Villa italia 31
Manlio,Seck,SECMAN03L22I435A,Frisanco,Borgo Fulin 2
Filodelfo,Prinari,PRRFIO23F03E991E,Cervignano del friuli,Via Goffredo mameli 4
Menio,Ponzi,POOMEO78X07G931V,Cordenons,Via Trevisit 30
Ermenegildo,Del mastro,DERERE02V22J001B,Buja,Via Rio gjambarin 5
Grimoaldo,Tanzi,TANGRR12F11I370P,Corno di rosazzo,Via Judrio 29
Ippolito,James,JAEIPO26Y26I016S,Gonars,Via T. modotti 15
Renetto,De lorenzo,DEEREE32V06O248N,Polcenigo,Via Gorgazzo 33
Neri,Truppi,TRINER44X04W534Z,Romans d'isonzo,Via Lauretana 3
Gianetto,Sauli,SAUGIE99I14Z994D,Pordenone,Via Consorziale 2
Amoroso,Ceribashi,CEIAMS51K15X873X,Palmanova,Via Bearzi 8
Derio,Chittano,CHODEI88T05T971T,Polcenigo,Via Pedemontana 27
Dolcino,Caus,CASDON19T02L351J,Casarsa della delizia,Via Degli orti 2
Saturnino,Fumagalli,FULSAN21Q13P489H,San giovanni al natisone,Via Degli orti 3
Evaristo,Taurisano,TAAEVO05Y22Z460Y,Aviano,Via Dei fabbri 9
Gualtieri,Campeggio,CAEGUU16E35C848P,Medea,Via Fornace 17
Solimano,Cucchiara,CURSON22A12W836T,Cordenons,Via Martiri della liberta 80
Beato,Kusey,KUEBEE02P12R982G,Martignacco,Via Xxv aprile 1945 18
Libero,Sanapo,SAPLIO92W38Y262B,Gemona del friuli,Via Baldo 26
Sabato,Savoiardi,SAOSAO66G27F207D,Martignacco,Via Udine 36
Ananio,Cobuzzi,COBANA76L30M521U,Buja,Salita Di monte 23
Illario,Malvarosa,MARILR94O35G306J,Lignano sabbiadoro,Via Arco della paranza 25
Girolamo,Stano,STOGIA84T25A805Q,San giovanni al natisone,Via Madonna del podgora 15
Remoaldo,Vallone,VAAREO10A00Z842C,Fontanafredda,Via G. puccini 11
Giudo,Espinal bueno,ESSGIU56Q22F938M,Pordenone,Viale M. grigoletti 51
Ormido,Corso,CORORO48M03N600E,Pozzuolo del friuli,Via Roma 69
Riodante,Vici,VICRIE06C30M217M,Chions,Via Marconi g. 47
Felido,Rimondo,RIOFEO11W24F834P,San giorgio di nogaro,Via 6 maggio 1976 9
Onoratino,Librale,LIRONI00V34Y837U,Artegna,Via Clama 23
Maino,Muscedra,MURMAN26E07W651S,Remanzacco,Via Marchetti giuseppe 7
Asiago,Limongelli,LIOASS93K28Z072Q,Cividale del friuli,Via San lazzaro 12
Aureliano,Ciusco,CISAUR97C32D153Z,Casarsa della delizia,Via S. biasutti 18
Liduino,Peshkopia,PEKLIO43B11R881N,Budoia,Via Anzolet 25
Fabrizio,Giurgola,GIUFAI47J19N948I,Gemona del friuli,Via Melchiorre widmar 1
Anto,Colasanto,COTANT13K29P783U,Pordenone,Via Interna 7
Fulgenzo,Caluori,CARFUZ44X39P488C,Medea,Via Xxiv maggio 4
Fortino,Falco,FACFOO77Y06Y437T,Tavagnacco,Via Roma 51
Buono,Levani,LEEBUO31U15T168Q,Tavagnacco,Viale Trieste 8
Oronzo,Kermane,KERORN95R16E925I,Polcenigo,Via San antonio 3
Enotrio,Mamone,MAEENN08E03P144F,Palmanova,Via Palmanova 7
Averio,Melito,METAVE93U16J016O,Pordenone,Viale F. martelli 19
Carmelino,Morlino,MONCAE86Q36J549S,Artegna,Via Villa 135
Radamez,Stewart,STTRAA65R35Y892G,Brugnera,Via Levada 1
Navarino,Melcarne,MELNAI04A36A374D,Tavagnacco,Via G. carducci 3
Ippolito,Argentieri,ARTIPP37M11H130J,Tramonti di sopra,Via Roma 5
Eleodoro,Farella,FALELR66R10Q319J,Polcenigo,Via Posta 8
Agesilao,D'innocenzo,D IAGI21Y27G127U,Pagnacco,Via Casali brugnul 21
Abdone,Mezzapesa,MEZABE31Q19S957G,Pradamano,Via Giosue' carducci 47
Orestino,Conte torelli,CO ORN12J18H250Y,Aviano,Via Fantin 25
Allegro,Rampino,RAMALR59H34V112D,Lignano sabbiadoro,Via Tarvisio 29
Gelmo,Bomba,BOMGEM94Q03O053Z,Tavagnacco,Via Xxiv maggio 15
Arienzo,Zanini,ZAIARZ47Q19S461B,Chions,Via S. caterina 35
Clelio,Azzurretto,AZRCLO43D04F838F,Spilimbergo,Corso Roma 32
Andro,Tedeschi,TESANN17N17X689L,Casarsa della delizia,Via Villa 63
Alemanno,Bisanti,BINALA21R29S698B,San giorgio di nogaro,Via Malignani 13
Ronaldo,Primiceli,PRIROA93F31C604D,Teor,Vicolo Basso 2
