Leardo,Antonazzo,Conte of florence c/o pradamano shopping center,azienda,ANNLEO55R28X724Y,Pradamano ,Via Nazionale   Lovaria
Caio,Vignes,Conte of florence,azienda,VISCAA16V04Z309C,Aiello del friuli ,Sp  
Riguccio,Kebe,Consorzio le valli di carnia,azienda,KEERIU88M09I169E,Amaro ,Zona Industriale  
Aprile,Spinelli,Consorzio centro commerciale friuli,azienda,SPNAPP61R03Y516R,Tavagnacco ,Via Nazionale   
Ovaldo,Vallone,Conforama c/o citta' fiera,azienda,VALOVV22D13Z465I,Martignacco ,Via Antonio Bardelli  
Silviero,Abrenica,Conbipel c/o tiare shopping,azienda,ABNSIL44C14P386X,Villesse ,Localita Maranuz  
Abdenago,Cannillo,Conbipel c/o terminal nord,azienda,CALABB92R36J745C,Udine ,Via Tricesimo  
Alessandro,Puglia,Conbipel c/o montedoro shopping center,azienda,PUAALN56R10V419V,Muggia ,Via Flavia di Stramare  
Silvano,Raimondi,Conbipel c/o gran fiume shopping,azienda,RAOSIL38B30M963O,Fiume veneto ,Via Maestri del Lavoro  
Gontrano,De cillis,Conbipel c/o citta' fiera,azienda,DECGON99Y24S304M,Martignacco ,Via Antonio Bardelli  
Alighieri,Bellino,Conbipel,azienda,BEIALR53Y26J907U,Tavagnacco ,Via Nazionale  
Crisostomo,De lume',Conad superstore san vito,azienda,DEECRS43J37V645M,San vito al tagliamento ,Via Guglielmo Oberdan   
Gabrio,Cavaiola,Conad superstore duino,azienda,CAAGAO78Z16N879C,Duino,Via Duino   F 
Liprando,Cordovana,Conad superstore,azienda,COOLII16W15S168K,Azzano decimo ,Via Ilaria Alpi  
Natalizio,Minelli,Conad superstore,azienda,MIINAT44N15E151M,Monfalcone ,Via Arrigo Boito 
Properzio,Lugli,Conad superstore,azienda,LUIPRO27J01O441K,Porcia ,Via Roveredo  
Romes,Giuffrida,Conad nova srl,azienda,GIFROS79V17X166U,Trieste ,Strada per Vienna   
Galliano,Lu,Conad grigoletti srl,azienda,LUUGAN11C10O036E,Azzano decimo ,Via Peperate 
Aonio,Maddalena,Conad city,azienda,MANAOO83T15B357E,Trieste ,Via Pier Paolo Vergerio  
Ermildo,D'amble',Conad city,azienda,D BERI56O09G366G,Zoppola ,Via Camillo Conte di Panciera  
Clerio,Pasanisi,Conad city,azienda,PAACLI23N12M556J,Fontanafredda ,Via Gioacchino Rossini   Vigonovo
Fidelmo,Zizza,Conad city,azienda,ZIZFIO12H01B055M,Udine ,Via Vittorio Veneto  
Filelfo,Raeli,Conad city,azienda,RAIFIF32H19Y200B,Pasiano di pordenone ,Via Capitello  
Checco,Caruso,Conad brugnera s.r.l.,azienda,CAUCHC00A35D751V,Brugnera ,Via Ungheresca  
Donatino,Longagnani,Conad - supermercato,azienda,LOADON74J28I397F,Trieste ,Viale  Settembre  
Eduardo,Pinna,Conad,azienda,PIIEDA77A04Z745I,San giorgio di nogaro ,Via Leonardo da Vinci  
Bardomiano,Frati,Conad,azienda,FRTBAO26T25L039D,Pozzuolo del friuli ,Via Quarto Genova 
Guadagno,Fortino,Conad,azienda,FOOGUA94Y14U072S,Duino,Localita  Sistiana  H  Sistiana
Enedino,Adorno,Comprabene spa,azienda,ADOENN99X25L087I,Aviano ,Via Vittorio Veneto  
Bonafede,Spiri,Comprabene spa,azienda,SPPBOE50Z29T811O,Pasiano di pordenone ,Via Coletti  
Marat,Bonerba,Comprabene spa,azienda,BOAMAA56S10Q772C,Tarcento ,Via Giovanni Pascoli  
Olisio,Dervishi,Comprabene spa,azienda,DESOLL17N24G599N,Ronchi dei legionari ,Piazzale Viii Marzo  
Ottaviano,Mbaye,Comprabene spa,azienda,MBBOTV90R01Q667P,Udine ,Via Alfieri Vittorio  
Bardomiano,Tagliareni,Colugna market di cuttini franca,azienda,TARBAA91O38I128Q,Udine ,Via Colugna  
Ribello,Ragosta,Colmata s.n.c. di marocco marco & c.,azienda,RAARIO01H01X066K,Grado ,Via Tasso t   
Olimpio,Fulgione,Coin,azienda,FUUOLI75K10S373X,Pordenone ,Corso Vittorio Emanuele  
Mentore,Zingarelli,Cogo mariella & c. (s.n.c.),azienda,ZIIMEO79H15A847F,Caneva ,Via Roma  
Geronimo,Melchionna,Co.a.la.,azienda,MEEGEO78T06S103J,Trieste ,Via Battisti Cesare  
Ermelino,Mandzukic,Cmp c/o palmanova outlet,azienda,MANERI27X00U884W,Aiello del friuli ,Strada Provinciale  
Oresto,Attianese,Click c/o citta' fiera,azienda,ATEORO08A00M219X,Martignacco ,Via Antonio Bardelli  
Eligio,Matino,Clayton c/o tiare shopping,azienda,MAIELI79S09O265W,Villesse ,Localita Maranuz  
Ortenso,Draetta,Clayton c/o montedoro shopping center,azienda,DRRORT61V22B130Q,Muggia ,Via Flavia di Stramare  
Rosmino,Ramaglia,Clayton c/o citta' fiera,azienda,RAIROS87V15X512E,Martignacco ,Via Antonio Bardelli  
Eupreprio,Micella,Claro c/o gran fiume shopping,azienda,MIIEUE81P17W145W,Fiume veneto ,Via Maestri del Lavoro  
Gottardo,Pampo,City game gallery - sala bingo-sala slot c/o citta' fiera,azienda,PAMGOO44Y10X360J,Martignacco ,Via Antonio Bardelli  
Rodio,Maggina,Citta' flora c/o citta' fiera,azienda,MAAROD52P24C838G,Martignacco ,Via Antonio Bardelli  
Gigetto,Cazzetta,Cisalfa sport c/o tiare shopping,azienda,CAEGIE63I25C262L,Villesse ,Localita Maranuz  
Pirro,Calvani,Cisalfa sport c/o belforte gran shopping,azienda,CAIPIR98E39K480F,Monfalcone ,Via g  f  Pocar  
Merio,Maronna,Cine citta' fiera c/o citta' fiera,azienda,MARMEE90Z34N592H,Martignacco ,Via Antonio Bardelli  
Otelmo,Lococciolo,Cinadrago c/o citta' fiera,azienda,LOOOTO01C29B482Z,Martignacco ,Via Antonio Bardelli  
Romanello,Matthew,Ciesseci spa,azienda,MAHROO10B00T205U,Bagnaria arsa ,Via Vittorio Bachelet  F 
Ortolano,Salani,Chicco c/o citta' fiera,azienda,SANORL06A17N179H,Martignacco ,Via Antonio Bardelli  
Quinzio,Malecore,Chic&pop c/o tiare shopping,azienda,MAEQUI51P20A122U,Villesse ,Localita Maranuz  
Fredo,Laterza,Chic&pop c/o citta' fiera,azienda,LAAFRD91I31P931T,Martignacco ,Via Antonio Bardelli  
Lucindo,Midrhi,Chi'c accent c/o tiare shopping,azienda,MIRLUO78M05X560X,Villesse ,Localita Maranuz  
Delciso,Bernasconi,Cherubin iderna,azienda,BENDEL64R05E089R,Valvasone arzene ,Piazza Municipio   Arzene
Rainardo,Dell'aera,Chen lucia,azienda,DERRAA89Y24D306R,Pordenone ,Corso Vittorio Emanuele ii  
Fioretto,Palmarini,Chen lucia,azienda,PAAFIR28P08A721F,Pordenone ,Vicolo s  Antonio  
Possidio,Iaia,Chen ai dong,azienda,IAIPOI84G24N514D,Tarvisio ,Via Vittorio Veneto  
Ellio,Del bene,Champion c/o pradamano shopping center,azienda,DENELI37B13C658C,Pradamano ,Via Nazionale   Lovaria
Piergiorgio,Preziuso,Champion c/o citta' fiera,azienda,PREPIG48B20Q877L,Martignacco ,Via Antonio Bardelli  
Filoreto,Calo',Cescutti dr. massimo,azienda,CAOFIE25A32F227U,Udine ,Via della Prefettura  
Giuseppe,Falangone,Ceolin antonio e c. (s.n.c.),azienda,FAOGIS74F00Z536G,Sacile ,Via Rosselli Fratelli  
Giocondo,Lia,Centro spesa alimentare di valle carlo,azienda,LIIGIN07N31V875S,Paluzza ,
Gelfrido,Colonna,Centro lavasecco agos di romeo francesca,azienda,COOGED76Z07H479V,Villesse ,Localita  Maranuz  
Aniello,Quey,Centro lavasecco agos di agostinetto roberto & c. - s.n.c.,azienda,QUUANI66G29Z293Y,Pordenone ,Via Musile  
Leonardantonio,Renzi,Centro commerciale trieste s.r.l.,azienda,RENLEN65C35O438H,Trieste ,Via Bonomo   
Bartolomeo,Mita,Centro commerciale trieste s.r.l.,azienda,MITBAO83R04X208F,Trieste ,Via Giulia   
Romaldo,Jendoubi,Centro commerciale discount spa,azienda,JEDROL72I21F458F,Tolmezzo ,Via Cartotecnica  
Puccio,Tanwar,Centro commerciale discount spa,azienda,TARPUI89T36F724K,Reana del rojale ,Via Celio Nanino  
Giovambattista,Pozzolari,Centro commerciale discount spa,azienda,PORGII18S16B785I,Cordenons ,Via Maestra Vecchia   
Rondolfo,Ezissi,Centro commerciale discount spa,azienda,EZZROO83F02A171V,Spilimbergo ,Via Cavour  
Gionnino,Hasani,Centro commerciale discount spa,azienda,HASGIN94Y28J590S,,
Loreto,Anselmi,Centro commerciale discount s.r.l.,azienda,ANNLOR31E39D860T,,
Foca,Ciccone,Centro commerciale discount s.r.l.,azienda,CICFOC15K06A986W,Gemona del friuli ,Via Taboga  
Gasperino,Mamone,Centro commerciale discount,azienda,MAEGAN54U08R602A,Cividale del friuli ,Viale Liberta   
Moriano,Boccadamo,Centro commerciale discount,azienda,BOMMOO75V04F120S,Cordenons ,Via Maestra Vecchia   
Prosperino,Pompucci,Centro commerciale discount,azienda,POPPRR49E17V149G,,
Evrardo,Girasoli,Centro commerciale discount,azienda,GIAEVR84B23J938M,Udine ,Via San Paolo  
Norveglio,Ratiglia,Centro commerciale discount,azienda,RAINOO70H18K149P,Gemona del friuli ,Via Taboga  
Fiorindo,Corrente,Centro commerciale discount,azienda,COOFIO30F30J330F,Palazzolo dello stella ,Via Nazionale  
Oscherino,Leggiero,Centro commerciale discount,azienda,LEIOSE83Q38G186Q,Reana del rojale ,Via Celio Nanino  
Filideo,Celestini,Centro commerciale discount,azienda,CEIFID48J00S419V,Pozzuolo del friuli ,Via iv Genova  
Apostolo,Viglietti,Centro commerciale discount,azienda,VITAPT72N30E196D,Reana del rojale ,Via C  Nanino 
Ardengo,Cavaliero,Centro commerciale discount,azienda,CAOARD54H20C858B,Spilimbergo ,Via Camillo Benso di Cavour  
Callisto,Karimi,Centro commerciale discount,azienda,KAICAL82P05C075O,Tolmezzo ,Via della Cartotecnica  
Misaele,Bini,Centro commerciale citta' fiera,azienda,BIIMIE70T39Z895G,Martignacco ,Via Antonio Bardelli   
Andreano,Dai,Centro cartucce c/o citta' fiera,azienda,DAIANO51W09D755Z,Martignacco ,Via Antonio Bardellii  
Eridanio,Apos,Celio c/o citta' fiera,azienda,APPERD24C15L191V,Martignacco ,Via Antonio Bardelli  
Sabbatino,Di gennaro,Castellarin luciano,azienda,DINSAI67Q16I622R,Casarsa della delizia ,Via Runcis   San Giovanni di Casarsa
Gigliano,Krabinsomya,Casatua italia srl- socio unico,azienda,KRAGIO06A22C907R,Martignacco ,Via Antonio Bardelli  
Gigino,Varratta,Casatua italia srl - socio unico,azienda,VAAGII57K19A189M,Ronchi dei legionari ,Via Micca Pietro  
Alarico,Mazzoccoli,Casa shops c/o tiare shopping,azienda,MAAALO30E24W441M,Villesse ,Localita Maranuz  
Agatone,Castoro,Casa shops c/o montedoro shopping center,azienda,CARAGG93U30H352W,Muggia ,Via Flavia di Stramare  
Gabriello,Ceccarelli,Casa shops c/o i salici,azienda,CERGAB02C06O223J,Sacile ,Viale Europa   Cornadella
Ardo,Ghiani,Carrera c/o i salici,azienda,GHAARO91P34Z122X,Sacile ,Viale Europa   Cornadella
Otellio,D'errico,Carrefour,azienda,D COTL34U32T644O,Udine ,Via Tricesimo  
Brasilino,Galuppo,Carrefour,azienda,GAUBRI23Q21X015B,Tavagnacco ,Via Nazionale  
Prandino,Tepore,Carpisa c/o gran fiume shopping,azienda,TEPPRR26Y06U544T,Fiume veneto ,Via Maestri del Lavoro  
Alviso,Romei,Carpisa c/o citta' fiera,azienda,ROEALI96O13B837L,Martignacco ,Via Antonio Bardelli  
Risoluto,Gelpi,Caredent - dental experts c/o tiare shopping,azienda,GEERII38M20O344T,Villesse ,Localita Maranuz  
Landino,Scalzo,Capello point c/o citta' fiera,azienda,SCLLAI74Q39A655A,Martignacco ,Via Antonio Bardelli  
Pierandrea,Cachiguango arellano,Cannella c/o citta' fiera,azienda,CARPIR37R03Y250V,Martignacco ,Via Antonio Bardelli  
Moreno,Mercaldi,Canaan s.r.l.,azienda,MEIMOO96T06Y215J,Udine ,Piazzale Rita Levi Montalcini  
Gianrico,Mazzotta margapoti,Canaan s.r.l.,azienda,MAAGIN04Q38M363F,Udine ,Piazza Rita Levi Montalcini  
Odorisio,Rasile,Camomilla italia c/o gran fiume shopping,azienda,RALODI02V14M634P,Fiume veneto ,Via Maestri del Lavoro  
Olivetto,Malaj,Camomilla italia c/o gran fiume shopping,azienda,MAAOLL91E06N469Q,Martignacco ,Via Antonio Bardelli  
Florenziano,Pedrajas,Camicissima c/o tiare shopping,azienda,PEJFLN31I15U494K,Villesse ,Localita Maranuz  
Arcangiolo,Cecere,Camicissima,azienda,CERARO48R05O871J,Aiello del friuli ,Sp  
Serenello,Visaggio,Camaieu c/o terminal nord,azienda,VISSEE22U38O715U,Udine ,Via Tricesimo  
Lolo,Fugazzaro,Camaieu c/o montedoro shopping center,azienda,FUZLOL91Y08E299C,Muggia ,Via Flavia di Stramare  
Ostiglio,Gagliardi,Calzedonia spa,azienda,GAROSI94K32Q877W,Muggia ,Via Flavia di Stramare  
Ademaro,Pansini,Calzature pittarello g.l.g. srl,azienda,PASADM60N04F404W,Trieste ,Via Bartolomeo d Alviano  
Geronzio,Filograno,Calvin klein,azienda,FIOGEE35B26Z754P,Aiello del friuli ,Sp  
Denisio,Pani,Calliope c/o citta' fiera,azienda,PAIDEI54Z22Z877M,Martignacco ,Via Antonio Bardelli  
Severiano,Rosi,Calligaris outlet c/o tiare shopping,azienda,ROSSEE96V28G623X,Villesse ,Localita Maranuz  
Ottelio,Capocelli,Caleffi spa,azienda,CACOTT20X19Y671I,Aiello del friuli ,Strada Provinciale  di Visco 
Giobattista,Spagna,Caleffi c/o palmanova outlet,azienda,SPNGIT58Q02E435C,Aiello del friuli ,Strada Provinciale  
Progresso,Piccolo,Ca' zampa s.r.l.,azienda,PIOPRR88U03B422W,Martignacco ,Via Antonio Bardelli  
Rosarino,Ingrosso,C'art c/o tiare shopping,azienda,INOROO08O04M393H,Villesse ,Localita Maranuz  
Saverio,Giusto,Briconova s.r.l.,azienda,GIOSAR92W35O352R,Udine ,Viale Schumann Robert  
Marrigo,Mutisi,Briconova s.r.l.,azienda,MUTMAA53W34S040Z,Pradamano ,Via dei Boschi  
Galdo,Petrone,Brico fiera c/o citta' fiera,azienda,PEOGAO92V32D000D,Martignacco ,Via Antonio Bardelli  
Gisto,Casavecchia,Brico city,azienda,CAIGIO29Q06G452U,Trieste ,Via Paolo Reti  
Fervido,Bonazzi,Brico business cooperation srl,azienda,BOOFEV07Z02Y133M,Tavagnacco ,Via Alfieri  
Dimo,Albergo,Bran ferdinando sas di bran mara  & c.,azienda,ALLDIO28V37V226H,Roveredo in piano ,Via Pietro Redivo  
Manno,Farilla,Boxeur des rues c/o tiare shopping,azienda,FALMAO91O15I742M,Villesse ,Localita Maranuz  
Ricciardetto,Kelmendi,Boxeur des rues - malloy c/o palmanova outlet,azienda,KEERIR75G28N417T,Aiello del friuli ,Strada Provinciale  
Piccardo,Massaro,Bottegone srl- aviano,azienda,MASPIR31B22P613X,Aviano ,Viale San Giorgio  B 
Cataldo,Ligori,Bottegone s.r.l. con socio unico,azienda,LIRCAA99Q20M745C,Udine ,Via Derna  
Glisente,Ion,Bottega verde c/o torri d'europa,azienda,IONGLL10R30R068M,Trieste ,Via Italo Svevo  
Melino,Rosa,Bottega verde c/o pradamano shopping center,azienda,ROSMEI22P35V140M,Pradamano ,Via Nazionale   Lovaria
Oves,Nocerino,Bottega verde c/o le manifatture,azienda,NOEOVS57C23Q253G,Gemona del friuli ,Via Luigi Burgi  
Sofio,Barbarito,Bottega verde c/o citta' fiera,azienda,BATSOF86K32S065T,Martignacco ,Via Antonio Bardelli  
Gustavo,Primiceri,Bottega verde c/o belforte gran shopping,azienda,PRIGUU94V28A814P,Monfalcone ,Via g  f  Pocar  
Sabino,Nimalan,Bottega verde c/o arcobaleno,azienda,NINSAO08T30I569M,Basiliano ,Via Corecian  
Ernani,Maggio,Bottega del sarto c/o palmanova outlet,azienda,MAOERN75I15U892Z,Aiello del friuli ,Strada Provinciale  
Conino,Finamore,Bosco maxi pescheria,azienda,FIACON66F22X611Q,Trieste ,Via del Coroneo   
Mirko,Sergi,Borc di cividat,azienda,SEIMII67O20J019I,Cividale del friuli ,Viale Foramitti  
Amero,Cognatti amele,Bluespirit c/o torri d'europa,azienda,COLAMR40N05G379X,Trieste ,Via Italo Svevo  
Idalio,Prence,Bluespirit c/o pradamano shopping center,azienda,PRRIDL96D32F759B,Pradamano ,Via Nazionale   Lovaria
Marciano,De mitry,Bluespirit c/o gran fiume shopping,azienda,DEMMAN84E33N868X,Fiume veneto ,Via Maestri del Lavoro  
Cammillo,Frontini,Bluespirit c/o citta' fiera,azienda,FRNCAA09O22D643R,Martignacco ,Via Antonio Bardelli  
Ricordino,Moreschi,Bluespirit c/o belforte gran shopping,azienda,MOCRII65S22D442I,Monfalcone ,Via g  f  Pocar  
Ritano,Hasanaj,Blm srl belmonte,azienda,HASRIT48R35J693O,Fiume veneto ,Via Maestri del Lavoro  
Ramon,Scialpi,Bleu cerise c/o citta' fiera,azienda,SCLRAN70Z07A769Q,Martignacco ,Via Antonio Bardelli  
Quirino,Della noce,Biscontin gioielleria c/o meduna,azienda,DEOQUR99N19I085D,Pordenone ,Via Musile  
Paziente,De francesco,Bisbigli c/o palmanova outlet,azienda,DEAPAA48C32W123E,Aiello del friuli ,Strada Provinciale  
Athos,Di tondo,Bin m.c. srl,azienda,DIOATH24Z02X734V,Udine ,Via Bariglaria  
Loddo,Di giacomo,Bijou brigitte c/o tiare shopping,azienda,DIALOD74V20A154X,Villesse ,Localita Maranuz  
Barbaro,Cascone,Bialetti industrie c/o palmanova outlet,azienda,CAABAR32C38D622E,Aiello del friuli ,Strada Provinciale  
Reovaldo,Laporta,Bialetti c/o torri d'europa,azienda,LATREO11O07I246D,Trieste ,Via Italo Svevo  
Aurino,De palma,Bialetti c/o tiare shopping,azienda,DE AUU56K01C413Q,Villesse ,Localita Maranuz  
Creso,De paolis,Bialetti c/o gran fiume shopping,azienda,DEOCRR34S28B659O,Fiume veneto ,Via Maestri del Lavoro  
Arietto,Andriani,Bialetti c/o citta' fiera,azienda,ANIARE43N06A104J,Martignacco ,Via Antonio Bardelli  
Edmo,Llorens,Better c/o citta' fiera,azienda,LLNEDM70Z24V371S,Martignacco ,Via Antonio Bardelli  
Evenzo,Vitali,Best market di chen ruihai ruihai,azienda,VITEVO09Q20T667U,San daniele del friuli ,Via John Fitzgerald Kennedy  
Dorigo,Alaibak,Best market di chen ruihai,azienda,ALADOI13L26F846W,Maniago ,Via della Stazione  
Onilio,Adilardi d'aquino,Bertoni elisabetta,azienda,ADDONL19B06F536C,Reana del rojale ,Via s  Giovanni  
Callimaco,Omeri,Bertanza & c. s.r.l.,azienda,OMRCAM88B03R756I,Fontanafredda ,Via Lattea  
Elias,Sabella,Bershka c/o citta' fiera,azienda,SAAELS36O23D624L,Martignacco ,Via Antonio Bardelli  
Pellico,Hajdini,Bennet - parafarmacia bennet pradamano,azienda,HAIPEL93K09I263D,Pradamano ,Via Nazionale   Lovaria
Dono,Paternosto,Bennet,azienda,PAODOO37E35S815F,Sacile ,Viale Europa   Cornadella
Sibillo,Talo',Bennet,azienda,TA SIO40W26E159O,Ronchi dei legionari ,Via Pietro Micca  F 
Olfango,Nisi,Benetton,azienda,NISOLG50Q16F012Y,Aiello del friuli ,Sp  
Orientino,Aloisio,Benessere mio c/o i salici,azienda,ALOORI31Z37W225Y,Udine ,Viale Europa  
Odoardo,Tamma,Benessere mio c/o citta' fiera,azienda,TAMODO49J14O708C,Martignacco ,Via Antonio Bardelli  
Frugolino,Rampino,Belmonte c/o montedoro shopping center,azienda,RANFRO31S16G728U,Muggia ,Via Flavia di Stramare  
Migliore,Patera,Belmonte c/o citta' fiera,azienda,PAAMII96P04Z744O,Martignacco ,Via Antonio Bardelli  
Simplicio,Capoccia,Belmonte c/o belforte gran shopping,azienda,CACSIP86X17X171Y,Monfalcone ,Via g  f  Pocar  
Liseo,Patron,Belmarket,azienda,PAOLII24X14Y477R,Bagnaria arsa ,Via della Villa   Castions delle Mura
Beniamino,Cavalieri,Belmarket,azienda,CAABEO94N30O131P,Staranzano ,Via Trieste  
Oldrado,Salvati,Belmarket,azienda,SAVOLR85H35C978U,Meduno ,Via Nuova  
Alfredino,Gusella,Belmarket,azienda,GUAALN87H36B506N,Roveredo in piano ,Via Borgonuovo   Borgonuovo
Adorno,Martin barban,Belmarket,azienda,MABADO01A37Y176E,Latisana ,Via Niccolo  Tommaseo   
Feluccio,Danieli,Belmarket,azienda,DAAFEC02G17A200Z,Latisana ,Via Roma    Latisanotta
Demo,Rotigliano,Belmarket,azienda,RONDEE10D12U446V,Forgaria nel friuli ,Via Pinzano al Tagliamento   Flagogna
Eutimio,De paolis,Belmarket,azienda,DEAEUM42C08C703D,Pavia di udine ,Via Plebiscito   Risano
Ottobello,Tortora d'amato,Belmarket,azienda,TOOOTT84S31Y655L,Romans d'isonzo ,Piazza Giovanni Candussi  
Mafaldo,Marchetti,Belmarket,azienda,MARMAF04M08A914P,Fontanafredda ,Via Bodegan  
Oretto,Chandrarajah,Belmarket,azienda,CHHORT85D09X812N,Aviano ,Via Selva   Giais
Patrizio,Nocente,Belmarket,azienda,NOOPAZ84K03A293E,Trieste ,Viale Miramare  
Donillo,Anela federico,Belforte gran shopping,azienda,ANCDON58P02S176S,Monfalcone ,Via g  f  Pocar  
Pilerio,Levante,Beauty&co c/o tiare shopping,azienda,LEAPIO28L09R358E,Villesse ,Localita Maranuz  
Adalberto,Simeone,Beauty bau c/o citta' fiera,azienda,SIEADD63T02C900M,Martignacco ,Via Antonio Bardelli  
Reginaldo,Trevisi,Beautiful & caprices c/o citta' fiera,azienda,TRSREL17J06W087Y,Martignacco ,Via Antonio Bardelli  
Orienzo,Sportillo,Bata superstore,azienda,SPLORR94Y08G070V,Trieste ,Via Svevo Italo  
Scolastico,Perego,Bata c/o tiare shopping,azienda,PEESCC82C37N913M,Villesse ,Localita Maranuz  
Rossello,Blaj,Bata c/o pradamano shopping center,azienda,BLAROO39W19R670E,Pradamano ,Via Nazionale   Lovaria
Levi,Raguso,Bata c/o palmanova outlet,azienda,RAALEI49K26C109J,Aiello del friuli ,Strada Provinciale  
Odelio,Mendes carvalho,Bata c/o montedoro shopping center,azienda,MEOODE04B07N430B,Muggia ,Via Flavia di Stramare  
Cetteo,Landriscina,Bata c/o citta' fiera,azienda,LAICET03H15D283L,Martignacco ,Via Antonio Bardelli  
Odoviglio,Benvenuto,Bat s.r.l.,azienda,BEVODO04R13L934I,Lignano sabbiadoro ,Corso delle Nazioni  
Isotto,Maziere,Bat s.r.l.,azienda,MAZISO90Q01T156U,Lignano sabbiadoro ,Via della Letteratura  
Nizzardo,Patruno,Barber milano c/o pradamano shopping center,azienda,PAONIZ00P22R789E,Pradamano ,Via Nazionale   Lovaria
Dirceo,De carlo,Baldinini,azienda,DELDIC04M29C337B,Aiello del friuli ,Sp  
Metello,Bellini,Bai-li di lin chunchun,azienda,BENMEE99Y26K610T,Prata di pordenone ,Via Puia  
Arcide,Colletti,B2 bottegone,azienda,COLARC73W18M519G,Aviano ,Viale San Giorgio  B 
Porfirio,Corliano',B/store c/o citta' fiera,azienda,COLPOI50O20E958L,Martignacco ,Via Antonio Bardelli  
Benedetto,Fullone,B & b group di blasigh daniel & c.,azienda,FUUBEE41R20Z013K,Lignano sabbiadoro ,Via Carnia  
Cristino,Blasio,Az casa di chen bo,azienda,BLSCRT76J33G275Z,Trieste ,Via Giulia  
Liberio,Quida,Aw lab c/o tiare shopping,azienda,QUDLII45X38I564Z,Villesse ,Localita Maranuz  
Femio,Bernardini,Aw lab c/o montedoro shopping center,azienda,BEIFEE34O33Q617D,Muggia ,Via Flavia di Stramare  
Aramis,Gobithan,Aw lab c/o i salici,azienda,GOTARM86E35N554V,Sacile ,Viale Europa   Cornadella
Liberato,Scarlino,Aw lab c/o gran fiume shopping,azienda,SCOLIA74I27R909Y,Fiume veneto ,Via Maestri del Lavoro  
Odovilio,Muntean,Aw lab c/o citta' fiera,azienda,MUEODL00M08H661G,Martignacco ,Via Antonio Bardelli  
Renzio,Consani,Athmosfera c/o borc di cividat,azienda,COOREN84G15K566U,Cividale del friuli ,Viale Foramitti  
Moro,Romanello,Despar,azienda,ROAMOO53S17Z437S,Udine ,Viale Tricesimo  
Castolo,Rascazzo,Despar,azienda,RAOCAO38L22L518E,Pordenone ,Via Montereale  
Festo,Zheng,Eurospar,azienda,ZHHFEE26C28X033P,Pordenone ,Via Galilei Galileo  
Ansano,Dittoni,Aspiag service s.r.l.,azienda,DITANO54B30V094F,Remanzacco ,Via s  Martino  
Guidubaldo,Camarda,Aspiag service s.r.l.,azienda,CAMGUA23Z00C584L,Pasiano di pordenone ,Via Coletti  
Clementino,Mummolo,Despar,azienda,MUMCLN54E06N711M,Udine ,Via Volturno  
Ezelino,Bisa,Aspiag service s.r.l.,azienda,BIIEZZ93M31W639Q,San giorgio di nogaro ,Via Fermi e   
Gemino,Mandorino,Aspiag service s.r.l.,azienda,MAIGEM44J32F186H,Ovaro ,Via Caduti ii Maggio  
Porthos,Bruni,Arcobaleno srl,azienda,BRRPOO02A13X467Y,Basiliano ,Via Corecian  
Fanfulla,Buongiorno,Arcaplanet c/o tiare shopping,azienda,BUNFAF89V06T357K,Villesse ,Localita Maranuz  
Galante,Da costa,Arcaplanet c/o terminal nord,azienda,DACGAA54X27W267R,Udine ,Viale Tricesimo   
Remes,Manco,Arcaplanet c/o il giulia,azienda,MAOREM73I15G359B,Trieste ,Via Giulia  
Ildefonso,Migliaccio,Arcaplanet c/o gran fiume shopping,azienda,MICILE75T04J978B,Fiume veneto ,Via Maestri del Lavoro  
Righetto,Delluzio,Arcaplanet c/o belforte gran shopping,azienda,DEIRIE49P13T870N,Monfalcone ,Via g  f  Pocar  
Cartesio,Iannone,Ap s.r.l.,azienda,IAECAE08T10W808K,Prata di pordenone ,Via Opitergina  
Caffiero,Daven,Antico gusto di manarin marco & manarin maurizio s.n.c.,azienda,DAECAE83Y13P631G,Corno di rosazzo ,Via Giovanni xiii Papa  
Sistilio,Caiaffa sportella,Amelie c/o palmanova outlet,azienda,CAASII28H18G965S,Aiello del friuli ,Strada Provinciale  
Selmino,Otranto,Ambra s.r.l.,azienda,OTASEE52B29F332X,San daniele del friuli ,Via Umberto i  
Filelfo,Falanga,Am giochi e fumetti c/o citta' fiera,azienda,FALFIF66Z13S149K,Martignacco ,Via Antonio Bardelli  
Clarenzio,Nave,Alpe adria,azienda,NAVCLN22C38R378W,Cassacco ,Ss  Km  
Aldesino,Lapa,Ristorante da genio,azienda,LAPALI36V00U974W,Polcenigo ,Via Polcenigo   
Giudo,Dell'anna misurale,Pizzeria ristorante locanda casa rosandra,azienda,DEMGII42M11C547Q,San dorligo della valle ,Localit   Mattonaia Triestina    Dolina
Giorgio,Picci,Agriturismo debelis,azienda,PICGIO82T06G587Z,Trieste ,Via Ventura Giorgio    
Effrem,Torricelli,Ristorante la ciotola,azienda,TOCEFE67E32H283V,Porcia ,Via Sant Antonio   
Adastro,Dattilo,Albergo ristorante al pescatore,azienda,DALADA20M10E874U,Duino,Frazione Duino   
Oliveto,Bersani,Risto pub borgo san quirino,azienda,BEIOLL85Z06U644O,Trieste ,Via Diaz   
Silo,Logeswaran,Trattoria ai tigli,azienda,LOGSII02Z33L529U,Staranzano ,Via Colussa   
Piramo,Honnorat,Ristorante pizzeria bar sottocastello,azienda,HOTPIR63G04H425I,Cassacco ,Via Udine   
